event_key,team_key,opr,qual_ranking,alliance,pick,status,week,state_prov
2017azpx,frc991,78.62808684013909,13,8,1,eliminated,5,AZ
2017bc,frc1058,75.1268867318599,10,7,0,eliminated,None,MA
2017bc,frc1073,103.72483577736698,41,6,1,eliminated,None,MA
2017bc,frc1100,41.804770571694455,47,None,None,None,None,MA
2017bc,frc121,85.34074283837955,32,None,None,None,None,MA
2017bc,frc126,44.504932448682155,31,None,None,None,None,MA
2017bc,frc1289,76.52257067477146,39,None,None,None,None,MA
2017bc,frc131,68.15458762736651,56,4,1,eliminated,None,MA
2017bc,frc133,63.149607512274,29,8,1,won,None,MA
2017bc,frc138,13.425810473501246,59,5,2,eliminated,None,MA
2017bc,frc1474,86.2321268776495,24,6,0,eliminated,None,MA
2017bc,frc157,68.80805712367946,35,1,2,eliminated,None,MA
2017bc,frc166,56.199275195950825,38,None,None,None,None,MA
2017bc,frc172,87.7393770393827,46,None,None,None,None,MA
2017bc,frc1729,114.68858066143972,18,None,None,None,None,MA
2017bc,frc173,88.27607514410954,23,2,0,eliminated,None,MA
2017bc,frc1735,34.15858262750318,25,None,None,None,None,MA
2017bc,frc175,83.56826431997854,15,None,None,None,None,MA
2017bc,frc176,96.33418362374591,4,None,None,None,None,MA
2017bc,frc181,126.38381095525331,26,None,None,None,None,MA
2017bc,frc190,86.35899716433602,22,3,1,eliminated,None,MA
2017bc,frc195,183.24871971107427,1,1,0,eliminated,None,MA
2017bc,frc2079,68.95440881770219,30,None,None,None,None,MA
2017bc,frc2084,84.46413051915567,13,7,1,eliminated,None,MA
2017bc,frc2168,135.146511037289,2,1,1,eliminated,None,MA
2017bc,frc2262,25.331866047957895,51,None,None,None,None,MA
2017bc,frc228,82.3583584522071,27,None,None,None,None,MA
2017bc,frc2342,33.43028272650881,49,3,2,eliminated,None,MA
2017bc,frc237,28.340072087105778,40,None,None,None,None,MA
2017bc,frc238,91.822884562008,14,4,0,eliminated,None,MA
2017bc,frc2713,91.05241043313747,54,None,None,None,None,MA
2017bc,frc2877,120.7741066396718,8,None,None,None,None,MA
2017bc,frc319,80.31391775688336,3,8,0,won,None,MA
2017bc,frc3236,86.43715555934855,43,4,2,eliminated,None,MA
2017bc,frc3467,93.00358526246957,6,None,None,None,None,MA
2017bc,frc3555,45.591305072537416,58,None,None,None,None,MA
2017bc,frc3719,89.76147666800205,5,None,None,None,None,MA
2017bc,frc4041,35.26880207284484,12,None,None,None,None,MA
2017bc,frc4048,74.2876820585789,52,None,None,None,None,MA
2017bc,frc4055,88.80465234369366,11,None,None,None,None,MA
2017bc,frc4122,87.31959712486452,45,None,None,None,None,MA
2017bc,frc4151,41.05752195112536,55,None,None,None,None,MA
2017bc,frc4176,78.67369719630929,50,None,None,None,None,MA
2017bc,frc4564,118.37441027945772,19,None,None,None,None,MA
2017bc,frc467,60.766160784030234,17,3,0,eliminated,None,MA
2017bc,frc4909,113.41111507280397,20,None,None,None,None,MA
2017bc,frc4987,74.39430308725557,57,None,None,None,None,MA
2017bc,frc501,87.60220636983492,33,None,None,None,None,MA
2017bc,frc5030,119.30666933486172,7,5,0,eliminated,None,MA
2017bc,frc5459,84.83425450418466,34,None,None,None,None,MA
2017bc,frc5556,88.77356985672154,37,7,2,eliminated,None,MA
2017bc,frc5813,107.01475009464698,21,5,1,eliminated,None,MA
2017bc,frc5846,68.37167812114726,42,2,2,eliminated,None,MA
2017bc,frc6763,75.3220605054629,53,None,None,None,None,MA
2017bc,frc716,96.70111461597287,16,None,None,None,None,MA
2017bc,frc839,42.05173804639414,48,8,2,won,None,MA
2017bc,frc88,82.74727991545397,28,2,1,eliminated,None,MA
2017bc,frc885,64.55146447608735,44,6,2,eliminated,None,MA
2017bc,frc9988,83.48885918415546,9,None,None,None,None,MA
2017bc,frc999,100.53107354234412,36,None,None,None,None,MA
2017cabl,frc1160,51.05039302654714,34,None,None,None,None,CA
2017cabl,frc1197,97.25179485712287,24,None,None,None,None,CA
2017cabl,frc1661,98.71523737510137,18,2,2,eliminated,None,CA
2017cabl,frc2493,42.223780213830366,36,None,None,None,None,CA
2017cabl,frc2637,86.02445654193613,10,4,1,eliminated,None,CA
2017cabl,frc2659,54.17397838358367,22,7,2,eliminated,None,CA
2017cabl,frc294,72.80646999372522,12,6,1,eliminated,None,CA
2017cabl,frc330,97.60584448639094,5,1,1,won,None,CA
2017cabl,frc3309,125.71373781051976,3,2,1,eliminated,None,CA
2017cabl,frc3473,126.3755208708304,7,5,0,eliminated,None,CA
2017cabl,frc3476,128.8080363377101,8,3,1,eliminated,None,CA
2017cabl,frc3647,109.02561087363357,9,6,0,eliminated,None,CA
2017cabl,frc3925,116.91316911928413,2,2,0,eliminated,None,CA
2017cabl,frc399,79.40890244275408,6,4,0,eliminated,None,CA
2017cabl,frc4,69.15364487927133,31,None,None,None,None,CA
2017cabl,frc4079,91.87264341882607,20,4,2,eliminated,None,CA
2017cabl,frc4201,105.23750825700967,11,7,0,eliminated,None,CA
2017cabl,frc4276,115.65366289365781,14,5,1,eliminated,None,CA
2017cabl,frc4322,109.44553258146024,13,8,0,eliminated,None,CA
2017cabl,frc4501,50.544905175225196,28,None,None,None,None,CA
2017cabl,frc4619,67.75038958501855,30,None,None,None,None,CA
2017cabl,frc4999,49.81318735335344,33,None,None,None,None,CA
2017cabl,frc5199,84.27783117038726,19,3,2,eliminated,None,CA
2017cabl,frc5802,92.28278899735139,16,6,2,eliminated,None,CA
2017cabl,frc5805,84.32759684964832,21,8,2,eliminated,None,CA
2017cabl,frc5966,55.04199299666505,29,None,None,None,None,CA
2017cabl,frc597,79.03160737590781,15,8,1,eliminated,None,CA
2017cabl,frc599,73.68239445616713,25,5,2,eliminated,None,CA
2017cabl,frc60,42.59253347890399,32,None,None,None,None,CA
2017cabl,frc6072,93.93516999718315,17,None,None,None,None,CA
2017cabl,frc6535,42.39680563401491,27,None,None,None,None,CA
2017cabl,frc6554,115.8519181813051,4,3,0,eliminated,None,CA
2017cabl,frc696,60.369537494374924,23,7,1,eliminated,None,CA
2017cabl,frc968,97.50925326935248,26,1,2,won,None,CA
2017cabl,frc973,156.84488378737498,1,1,0,won,None,CA
2017cabl,frc980,26.687279834571545,35,None,None,None,None,CA
2017cacc,frc114,76.65528869395344,26,8,3,eliminated,None,CA
2017cacc,frc1280,97.23390224776533,14,6,2,eliminated,None,CA
2017cacc,frc1323,132.04542737449444,1,1,0,won,None,CA
2017cacc,frc1425,120.65824094756017,7,3,1,eliminated,None,CA
2017cacc,frc1662,66.20849686185721,27,8,1,eliminated,None,CA
2017cacc,frc1671,42.2579927477429,29,2,2,eliminated,None,CA
2017cacc,frc1678,110.64846564814937,2,1,1,won,None,CA
2017cacc,frc2017,None,None,None,None,None,None,CA
2017cacc,frc2073,114.72019255422171,9,6,0,eliminated,None,CA
2017cacc,frc2122,117.51750054188173,3,2,0,eliminated,None,CA
2017cacc,frc2135,87.95079170279982,41,4,3,eliminated,None,CA
2017cacc,frc253,79.38686831167708,32,None,None,None,None,CA
2017cacc,frc2643,83.5160447414674,25,None,None,None,None,CA
2017cacc,frc3189,107.816165660407,38,2,3,eliminated,None,CA
2017cacc,frc3250,41.4087977273161,15,3,3,eliminated,None,CA
2017cacc,frc3256,132.80373948250406,4,3,0,eliminated,None,CA
2017cacc,frc3859,101.4396681961024,16,8,2,eliminated,None,CA
2017cacc,frc4171,65.5856614925472,22,5,3,eliminated,None,CA
2017cacc,frc4255,9.776230502557071,43,None,None,None,None,CA
2017cacc,frc4643,63.46284895308483,28,7,3,eliminated,None,CA
2017cacc,frc4698,72.72447217953226,39,None,None,None,None,CA
2017cacc,frc5104,66.99494133877364,13,7,2,eliminated,None,CA
2017cacc,frc5274,27.71914254726297,35,None,None,None,None,CA
2017cacc,frc5458,105.89243242623877,12,7,1,eliminated,None,CA
2017cacc,frc5496,92.11635411181749,21,None,None,None,None,CA
2017cacc,frc5499,105.26734607882688,20,5,1,eliminated,None,CA
2017cacc,frc5700,76.75009901185156,10,7,0,eliminated,None,CA
2017cacc,frc5940,43.17318852353512,19,6,3,eliminated,None,CA
2017cacc,frc6174,69.74747635033191,11,8,0,eliminated,None,CA
2017cacc,frc6662,-21.255741545421756,40,None,None,None,None,CA
2017cacc,frc692,37.04257708391026,44,None,None,None,None,CA
2017cacc,frc701,42.32018816609571,34,6,1,eliminated,None,CA
2017cacc,frc8,95.62010850503358,5,4,0,eliminated,None,CA
2017cacc,frc973,54.558265568596866,30,1,2,won,None,CA
2017cacg,frc100,114.68350949826848,6,5,0,eliminated,None,CA
2017cacg,frc1072,92.47873395593255,8,6,1,eliminated,None,CA
2017cacg,frc115,55.361405820961735,15,4,1,won,None,CA
2017cacg,frc1351,60.11680756988603,10,5,1,eliminated,None,CA
2017cacg,frc1868,124.96774963012592,12,1,1,eliminated,None,CA
2017cacg,frc1967,56.115164221239546,11,8,0,eliminated,None,CA
2017cacg,frc199,73.80504517339462,19,7,2,eliminated,None,CA
2017cacg,frc2473,74.64902527581924,1,1,0,eliminated,None,CA
2017cacg,frc2489,33.96375652981353,24,None,None,None,None,CA
2017cacg,frc253,55.18433239654402,32,None,None,None,None,CA
2017cacg,frc2551,57.75229787435162,31,2,2,eliminated,None,CA
2017cacg,frc2643,27.43826506006289,23,None,None,None,None,CA
2017cacg,frc2813,57.15955641290665,9,7,0,eliminated,None,CA
2017cacg,frc2854,10.01661668657314,34,None,None,None,None,CA
2017cacg,frc3045,42.14797945297057,28,None,None,None,None,CA
2017cacg,frc4186,114.67660433502945,2,2,0,eliminated,None,CA
2017cacg,frc4255,24.717484782626386,29,None,None,None,None,CA
2017cacg,frc4765,71.02229116700236,22,8,2,eliminated,None,CA
2017cacg,frc4904,99.04290729954471,4,4,0,won,None,CA
2017cacg,frc5026,105.43285291056522,5,3,1,eliminated,None,CA
2017cacg,frc5027,79.96408665651231,16,3,2,eliminated,None,CA
2017cacg,frc5104,73.68508654315877,13,2,1,eliminated,None,CA
2017cacg,frc5430,27.885705456602953,35,None,None,None,None,CA
2017cacg,frc6036,88.0122387327867,7,6,0,eliminated,None,CA
2017cacg,frc649,82.34114193129525,3,3,0,eliminated,None,CA
2017cacg,frc6688,68.99343259543915,26,8,1,eliminated,None,CA
2017cacg,frc670,47.05309142617017,20,1,2,eliminated,None,CA
2017cacg,frc6816,0.8538535252046877,30,None,None,None,None,CA
2017cacg,frc751,107.708521054046,17,7,1,eliminated,None,CA
2017cacg,frc766,47.453606694337324,14,5,2,eliminated,None,CA
2017cacg,frc846,92.62725678609478,18,4,2,won,None,CA
2017cacg,frc972,74.45617241816183,25,None,None,None,None,CA
2017cada,frc100,64.49775244578038,44,None,None,None,3,CA
2017cada,frc1056,74.86846142390533,8,3,1,eliminated,3,CA
2017cada,frc1072,64.04121239837278,27,6,1,eliminated,3,CA
2017cada,frc1323,90.75234022445643,5,4,0,eliminated,3,CA
2017cada,frc1351,69.03873527598016,50,None,None,None,3,CA
2017cada,frc1388,63.593566708940294,33,None,None,None,3,CA
2017cada,frc1458,73.0851170162806,26,None,None,None,3,CA
2017cada,frc1662,72.96138707399825,15,8,1,eliminated,3,CA
2017cada,frc1671,108.24133651415336,7,4,1,eliminated,3,CA
2017cada,frc1678,139.6347291007334,1,1,0,won,3,CA
2017cada,frc1700,107.99525157510534,13,5,1,eliminated,3,CA
2017cada,frc199,106.03313730648732,2,2,0,eliminated,3,CA
2017cada,frc2073,113.23180939046549,11,2,1,eliminated,3,CA
2017cada,frc2085,61.13797552396914,35,None,None,None,3,CA
2017cada,frc2102,41.10772792690352,40,3,2,eliminated,3,CA
2017cada,frc2141,82.53290764046943,9,6,0,eliminated,3,CA
2017cada,frc2204,57.9660508689525,54,None,None,None,3,CA
2017cada,frc2473,78.94273385364556,38,7,1,eliminated,3,CA
2017cada,frc2543,61.86449626263057,29,1,2,won,3,CA
2017cada,frc2551,77.49686084659133,37,None,None,None,3,CA
2017cada,frc295,81.13867739132303,18,None,None,None,3,CA
2017cada,frc3013,12.414980916714429,53,None,None,None,3,CA
2017cada,frc3128,80.72229955191126,20,8,2,eliminated,3,CA
2017cada,frc3189,80.94488471103344,19,None,None,None,3,CA
2017cada,frc3250,49.064812348278295,48,None,None,None,3,CA
2017cada,frc3257,59.5517999968728,39,None,None,None,3,CA
2017cada,frc3501,68.28015120762461,31,None,None,None,3,CA
2017cada,frc3598,89.39240914296438,16,None,None,None,3,CA
2017cada,frc3615,-2.545043106270203,56,None,None,None,3,CA
2017cada,frc3669,31.576479978917792,45,None,None,None,3,CA
2017cada,frc3859,96.89086792268895,22,None,None,None,3,CA
2017cada,frc4135,97.31514234684059,6,5,0,eliminated,3,CA
2017cada,frc4171,63.59182129949377,47,None,None,None,3,CA
2017cada,frc4543,63.692640967686096,43,5,2,eliminated,3,CA
2017cada,frc4643,80.26213043815991,4,3,0,eliminated,3,CA
2017cada,frc4669,91.96379623698137,42,None,None,None,3,CA
2017cada,frc4698,60.96832833960198,28,None,None,None,3,CA
2017cada,frc5012,105.21333536045344,24,4,2,eliminated,3,CA
2017cada,frc5274,44.39796745271853,49,None,None,None,3,CA
2017cada,frc5458,119.87740044397988,12,8,0,eliminated,3,CA
2017cada,frc5480,67.50136676230665,51,6,2,eliminated,3,CA
2017cada,frc5496,75.14939925362505,17,None,None,None,3,CA
2017cada,frc5507,69.29522915537844,34,None,None,None,3,CA
2017cada,frc585,42.27391782862439,36,None,None,None,3,CA
2017cada,frc5875,60.731919066335976,21,None,None,None,3,CA
2017cada,frc5905,87.29336255763653,32,None,None,None,3,CA
2017cada,frc6174,19.33586259110291,52,None,None,None,3,CA
2017cada,frc6305,102.7129489900118,46,None,None,None,3,CA
2017cada,frc6474,68.15891760183996,25,None,None,None,3,CA
2017cada,frc649,106.7294329206825,23,7,2,eliminated,3,CA
2017cada,frc6612,32.64861438363647,55,None,None,None,3,CA
2017cada,frc6644,30.82155409998073,30,None,None,None,3,CA
2017cada,frc6665,70.45236832846189,10,7,0,eliminated,3,CA
2017cada,frc692,42.34157519219068,41,None,None,None,3,CA
2017cada,frc701,101.91309058282305,14,2,2,eliminated,3,CA
2017cada,frc973,109.01307947067778,3,1,1,won,3,CA
2017cair,frc1159,61.610481763892714,37,None,None,None,4,CA
2017cair,frc1160,116.1608123297142,28,8,1,eliminated,4,CA
2017cair,frc1572,112.58101684830717,4,3,1,eliminated,4,CA
2017cair,frc207,118.13127043074896,3,3,0,eliminated,4,CA
2017cair,frc2496,61.42213474723078,39,None,None,None,4,CA
2017cair,frc3295,22.88876494901974,48,None,None,None,4,CA
2017cair,frc3309,150.07243359520805,1,1,0,won,4,CA
2017cair,frc3328,91.17774014476721,22,2,2,eliminated,4,CA
2017cair,frc3453,87.67897930517971,34,None,None,None,4,CA
2017cair,frc3470,70.05459673931628,31,None,None,None,4,CA
2017cair,frc3473,83.3244507072565,12,7,2,eliminated,4,CA
2017cair,frc3476,90.36762250620556,18,5,1,eliminated,4,CA
2017cair,frc3491,48.745308035722616,46,None,None,None,4,CA
2017cair,frc3646,99.59061595669037,11,8,0,eliminated,4,CA
2017cair,frc3863,51.041157497089834,38,8,2,eliminated,4,CA
2017cair,frc3925,87.56486043406314,23,1,1,won,4,CA
2017cair,frc4056,54.79057120471078,30,None,None,None,4,CA
2017cair,frc4079,94.10913489241932,14,8,-1,eliminated,4,CA
2017cair,frc4114,72.40422490088213,36,None,None,None,4,CA
2017cair,frc4141,49.91305823662162,45,None,None,None,4,CA
2017cair,frc4161,58.37757523750405,25,None,None,None,4,CA
2017cair,frc4276,87.684418551173,2,2,0,eliminated,4,CA
2017cair,frc4322,121.2956720169162,9,4,1,eliminated,4,CA
2017cair,frc4486,93.32908692357168,10,7,0,eliminated,4,CA
2017cair,frc4619,85.46968187790057,35,5,2,eliminated,4,CA
2017cair,frc4711,92.90583009530833,16,3,2,eliminated,4,CA
2017cair,frc4763,48.740469012807125,49,None,None,None,4,CA
2017cair,frc4913,109.4434411163804,15,None,None,None,4,CA
2017cair,frc4999,82.38379554998114,19,6,2,eliminated,4,CA
2017cair,frc5134,104.43802493270428,20,2,-1,eliminated,4,CA
2017cair,frc5285,75.511546711349,24,None,None,None,4,CA
2017cair,frc5500,31.634946995754504,52,None,None,None,4,CA
2017cair,frc5634,26.15208679290147,50,None,None,None,4,CA
2017cair,frc5665,60.05394057743881,40,None,None,None,4,CA
2017cair,frc5802,119.80217838656637,6,2,1,eliminated,4,CA
2017cair,frc5805,109.43602799615665,21,6,1,eliminated,4,CA
2017cair,frc5810,56.59136201529456,43,None,None,None,4,CA
2017cair,frc5817,62.55303759807225,44,4,2,eliminated,4,CA
2017cair,frc5835,39.40756758040336,27,None,None,None,4,CA
2017cair,frc5857,54.645688607145566,32,None,None,None,4,CA
2017cair,frc5877,30.026388740278527,47,None,None,None,4,CA
2017cair,frc589,32.61689263134755,42,None,None,None,4,CA
2017cair,frc597,122.13403037409257,5,4,0,eliminated,4,CA
2017cair,frc599,113.03685951415287,17,7,1,eliminated,4,CA
2017cair,frc6069,37.58213814930902,26,None,None,None,4,CA
2017cair,frc6072,82.44717504974476,29,None,None,None,4,CA
2017cair,frc6220,46.684207960904914,41,None,None,None,4,CA
2017cair,frc6417,75.54165948162822,13,1,2,won,4,CA
2017cair,frc6535,26.19613685871717,51,None,None,None,4,CA
2017cair,frc6554,106.79878028000869,7,5,0,eliminated,4,CA
2017cair,frc6560,81.68711710690117,33,None,None,None,4,CA
2017cair,frc6668,64.4565308180966,8,6,0,eliminated,4,CA
2017calb,frc1197,69.89003996405246,24,5,2,eliminated,3,CA
2017calb,frc1452,39.85307227328995,49,None,None,None,3,CA
2017calb,frc1515,67.5570735841891,26,None,None,None,3,CA
2017calb,frc1644,66.09866397024086,38,None,None,None,3,CA
2017calb,frc1759,-10.451375801029688,60,None,None,None,3,CA
2017calb,frc207,65.13988663421736,20,None,None,None,3,CA
2017calb,frc2404,48.269959706123785,58,None,None,None,3,CA
2017calb,frc2486,112.09188207565188,3,2,1,eliminated,3,CA
2017calb,frc2493,91.95381326153884,22,8,2,eliminated,3,CA
2017calb,frc2637,98.98770920011825,11,4,1,eliminated,3,CA
2017calb,frc2659,76.58564270587968,46,None,None,None,3,CA
2017calb,frc2761,86.50989786408616,6,4,0,eliminated,3,CA
2017calb,frc294,76.10513949883037,36,7,2,eliminated,3,CA
2017calb,frc3120,-6.704825976094582,56,None,None,None,3,CA
2017calb,frc330,106.83601360059104,4,1,1,won,3,CA
2017calb,frc3303,79.04134749859438,44,2,2,eliminated,3,CA
2017calb,frc3309,124.35216668567838,2,2,0,eliminated,3,CA
2017calb,frc3408,51.45282543188738,17,6,1,eliminated,3,CA
2017calb,frc3512,99.0678216438889,21,7,1,eliminated,3,CA
2017calb,frc3880,39.85655743095537,40,4,2,eliminated,3,CA
2017calb,frc3952,42.329058540862235,31,None,None,None,3,CA
2017calb,frc3970,89.91029029714139,12,8,0,eliminated,3,CA
2017calb,frc4,89.27970429242933,10,7,0,eliminated,3,CA
2017calb,frc4019,36.362585334779034,55,None,None,None,3,CA
2017calb,frc4123,57.82452905059981,47,None,None,None,3,CA
2017calb,frc4201,61.98678520975897,16,None,None,None,3,CA
2017calb,frc4415,95.4968237654804,15,5,1,eliminated,3,CA
2017calb,frc4470,65.28829458323813,45,None,None,None,3,CA
2017calb,frc4501,65.30478428294924,13,None,None,None,3,CA
2017calb,frc4578,63.23721637658517,28,None,None,None,3,CA
2017calb,frc4619,109.83586907305612,5,3,0,eliminated,3,CA
2017calb,frc4763,34.81313562788627,53,None,None,None,3,CA
2017calb,frc4913,88.60721201596766,14,None,None,None,3,CA
2017calb,frc4964,79.82629193047623,7,3,1,eliminated,3,CA
2017calb,frc4999,36.0702105558251,43,None,None,None,3,CA
2017calb,frc5089,77.2071672200395,27,None,None,None,3,CA
2017calb,frc5102,37.77676553182204,41,None,None,None,3,CA
2017calb,frc5107,50.73357591654506,34,None,None,None,3,CA
2017calb,frc5124,71.6200478722918,18,1,2,won,3,CA
2017calb,frc5285,50.889172949774185,37,None,None,None,3,CA
2017calb,frc5432,38.0592437727007,51,None,None,None,3,CA
2017calb,frc5510,43.84945724672045,42,None,None,None,3,CA
2017calb,frc5512,26.141066213153614,54,None,None,None,3,CA
2017calb,frc5669,52.0589520678588,52,None,None,None,3,CA
2017calb,frc5765,56.927969748602884,9,6,0,eliminated,3,CA
2017calb,frc580,79.29608478562453,8,5,0,eliminated,3,CA
2017calb,frc5966,73.60545268994547,32,None,None,None,3,CA
2017calb,frc597,80.26635734388095,23,8,1,eliminated,3,CA
2017calb,frc6000,32.703797681210375,57,None,None,None,3,CA
2017calb,frc606,15.813543345250526,59,None,None,None,3,CA
2017calb,frc6499,51.00979512943303,48,None,None,None,3,CA
2017calb,frc6658,29.23784674236554,50,None,None,None,3,CA
2017calb,frc6692,47.796826946095806,33,None,None,None,3,CA
2017calb,frc687,44.76238411685937,35,None,None,None,3,CA
2017calb,frc691,40.00429257131522,39,None,None,None,3,CA
2017calb,frc696,66.08850363188348,1,1,0,won,3,CA
2017calb,frc702,71.2574541833887,19,6,2,eliminated,3,CA
2017calb,frc848,74.00709439295592,30,None,None,None,3,CA
2017calb,frc867,41.37532471260519,29,None,None,None,3,CA
2017calb,frc980,58.623498775727214,25,3,2,eliminated,3,CA
2017cama,frc1072,124.28732749534635,7,3,1,eliminated,1,CA
2017cama,frc1323,41.158083455899934,25,2,1,won,1,CA
2017cama,frc1388,53.30976356090506,28,None,None,None,1,CA
2017cama,frc1422,40.61273021896104,29,None,None,None,1,CA
2017cama,frc1662,69.5300930146816,12,3,2,eliminated,1,CA
2017cama,frc1671,38.723009959673774,21,6,2,eliminated,1,CA
2017cama,frc1678,110.50857145408098,2,2,0,won,1,CA
2017cama,frc1868,54.81960436083426,37,5,2,eliminated,1,CA
2017cama,frc2085,32.684331481189275,33,6,1,eliminated,1,CA
2017cama,frc2135,72.29959056528931,17,2,2,won,1,CA
2017cama,frc2367,4.99286046278885,46,None,None,None,1,CA
2017cama,frc2493,50.87384411023404,24,None,None,None,1,CA
2017cama,frc2643,32.91007562950621,34,None,None,None,1,CA
2017cama,frc2761,91.67157564703076,1,1,0,eliminated,1,CA
2017cama,frc2813,8.649946856713349,41,None,None,None,1,CA
2017cama,frc294,73.02321204926695,22,7,2,eliminated,1,CA
2017cama,frc3045,51.1786266504324,19,None,None,None,1,CA
2017cama,frc3189,54.204744852876686,31,None,None,None,1,CA
2017cama,frc3256,76.88909649629251,8,4,1,eliminated,1,CA
2017cama,frc3303,56.823949717732475,15,1,2,eliminated,1,CA
2017cama,frc3495,30.91291401328375,44,None,None,None,1,CA
2017cama,frc3501,56.240909814878535,32,None,None,None,1,CA
